rally,serve,hitpoint,speed,net.clearance,distance.from.sideline,depth,outside.sideline,outside.baseline,player.distance.travelled,player.impact.depth,player.impact.distance.from.center,player.depth,player.distance.from.center,previous.speed,previous.net.clearance,previous.distance.from.sideline,previous.depth,opponent.depth,opponent.distance.from.center,same.side,previous.hitpoint,previous.time.to.net,server.is.impact.player,id,train,outcome,gender
3,2,F,33.32114266,0.800712431,0.00450472,0.555446697,FALSE,FALSE,1.54527208,13.0916,1.317,11.5878,0.9614,27.17613759,1.18626352,2.505759922,2.288390411,11.98,2.7348,FALSE,F,0.521207482,TRUE,4962,1,W,womens
11,1,F,32.9072002,0.587694339,0.790351365,2.005727522,FALSE,FALSE,2.298286188,12.671,0.4836,13.8774,2.4398,30.29689565,0.41629913,3.077422246,4.825969108,13.1932,1.477,FALSE,B,0.531199392,TRUE,2146,1,W,womens
5,1,F,31.15274609,1.446693613,1.175967908,1.103678802,FALSE,TRUE,1.551177643,12.9198,1.5776,11.892,0.4158,30.57725536,0.383237355,1.59011028,4.483511295,13.0918,0.9968,TRUE,B,0.502814688,TRUE,1222,1,UE,womens
3,1,F,36.5024194,0.478164039,0.325874326,1.697697181,TRUE,FALSE,0.709791998,11.3468,1.2472,11.5056,0.5554,24.11687176,0.916117358,2.34838042,4.831508086,12.5906,2.2242,FALSE,B,0.634764498,TRUE,2368,1,UE,womens
10,2,U,36.45816246,0.353941923,1.775270595,6.208732944,FALSE,FALSE,5.212869344,10.269,1.6396,13.8748,2.125,18.81245433,3.303996268,2.2200821,3.731299087,13.9246,1.98,TRUE,F,1.059408239,FALSE,3853,1,W,womens
3,1,F,32.009181,-0.152426196,2.872534561,6.656962408,FALSE,FALSE,0.649743365,12.32,0.863,11.764,1.1992,29.92740403,0.393592645,2.921837151,4.553441973,12.2348,4.0434,FALSE,B,0.472407525,TRUE,427,1,UE,womens
3,2,F,34.29769088,0.45518013,0.10994453,3.355042802,FALSE,FALSE,1.868322809,10.3204,2.1114,11.817,0.993,21.24334794,1.077194008,2.011824675,6.196075935,11.9926,3.847,FALSE,B,0.703572377,TRUE,5880,1,W,womens
10,1,F,36.0401748,1.205102428,2.083305409,0.223505146,FALSE,TRUE,2.034605121,14.0492,3.3504,12.6618,1.8622,24.5144414,2.072726952,2.497194992,1.121763949,13.734,3.2634,FALSE,B,0.702490235,FALSE,3947,1,UE,womens
13,2,B,32.22120377,-0.193590767,1.012878373,7.095318508,FALSE,FALSE,8.393566415,10.7384,3.2618,15.1424,3.8836,14.34376263,1.395806896,0.876262673,3.807620523,5.9326,0.6446,TRUE,B,0.461772714,TRUE,3497,1,FE,womens
3,2,B,28.13206527,0.878591832,0.022498822,3.98410027,FALSE,FALSE,4.006615674,13.5842,2.729,12.0446,0.97,27.58794535,0.836172697,0.803379932,2.109535459,11.5806,2.998,FALSE,B,0.467660439,TRUE,3400,1,W,womens
3,2,B,29.42671879,1.215507106,2.853215215,0.222790245,FALSE,TRUE,0.792308248,12.3614,1.4768,12.0558,0.7458,34.7618903,0.19747026,2.878804274,5.590024581,13.1566,2.6108,FALSE,F,0.446653013,TRUE,573,1,UE,womens
6,1,B,33.41607604,1.103304398,3.571163253,0.270037529,FALSE,TRUE,2.129484454,14.4406,2.0294,13.7204,0.0254,35.52833344,0.594574641,1.465969366,1.782258855,12.5392,0.4216,TRUE,F,0.401425323,FALSE,3218,1,UE,womens
7,1,U,14.90124582,2.874708408,1.883555556,1.346429882,FALSE,TRUE,3.204036279,12.9872,5.2976,13.928,2.2348,33.74940728,0.085344704,0.649369333,5.813026482,13.6858,2.19,FALSE,B,0.499959522,TRUE,1997,1,FE,womens
5,1,F,37.29903981,0.381192117,0.607082837,2.705149843,FALSE,FALSE,5.675021822,7.3824,1.7332,13.0542,1.542,17.35698516,1.401438665,3.423657351,8.910493276,12.77,3.3528,FALSE,B,1.137355641,TRUE,5603,1,W,womens
3,1,B,29.3940082,1.776160414,0.155291938,2.094066418,FALSE,TRUE,1.474575193,12.8936,0.3872,11.5396,0.9712,33.53838358,0.513810933,3.434455481,2.981761416,12.7114,1.7058,FALSE,B,0.434663641,TRUE,5876,1,UE,womens
7,2,F,35.81060268,0.824031618,1.668984663,0.578194546,FALSE,TRUE,1.588314037,12.4806,2.8408,13.5278,1.6466,28.39797945,0.438239003,2.247252076,5.305704529,11.4944,3.5098,FALSE,F,0.48485686,TRUE,2817,1,UE,womens
11,2,F,25.12131192,0.313275179,2.167510044,5.776292436,FALSE,FALSE,2.790786907,4.2886,0.978,5.7886,1.3754,32.85491773,1.160128119,3.844146526,8.053541323,15.5694,1.6104,TRUE,V,0.578033038,TRUE,892,1,W,womens
9,2,U,18.19501952,0.771881806,2.764771299,5.566607509,FALSE,FALSE,0,4.016,4.038,4.016,4.038,18.85874575,0.920733999,1.029620154,6.069481136,7.5612,5.1812,FALSE,V,0.425105694,TRUE,4888,1,W,womens
5,1,B,33.64780316,-0.13990335,1.360833742,6.89694987,FALSE,FALSE,3.752657096,11.3814,3.494,12.5856,0.0602,29.41311729,0.901266396,1.528848328,5.23300427,14.7702,3.764,TRUE,B,0.647930108,TRUE,470,1,UE,womens
3,2,B,28.69089044,-0.28128626,3.9894838,8.658487735,FALSE,FALSE,1.047366221,12.783,1.598,11.8934,1.0452,30.70060199,0.370698644,3.049503669,5.210170453,12.8264,3.5844,FALSE,F,0.502921018,TRUE,5055,1,UE,womens
10,2,F,30.75746656,1.439923164,2.585424643,0.501588427,FALSE,TRUE,1.211170541,14.1658,0.742,13.011,0.3768,30.70929826,1.065226244,2.716728076,0.610844303,12.8056,0.5984,TRUE,F,0.480714187,FALSE,4157,1,UE,womens
11,1,B,30.80172405,0.102433919,1.364261975,5.458544353,FALSE,FALSE,0.650741177,11.182,0.0264,11.7562,0.2798,30.15883958,0.602101933,2.757962436,4.874812079,15.845,3.4842,FALSE,F,0.65314402,TRUE,5062,1,W,womens
15,1,B,20.39125884,2.776609117,3.332006306,1.557461054,FALSE,FALSE,2.286278172,14.3816,1.4032,14.4638,0.8816,39.0600302,0.601245731,3.304778409,0.200837634,7.5736,1.503,FALSE,F,0.206538133,TRUE,1232,1,FE,womens
5,2,F,34.94225666,0.422728941,0.959075106,1.588318503,FALSE,FALSE,4.301125792,11.9726,4.0888,12.5674,0.171,25.09177193,0.513148289,1.275400401,7.188488449,13.7486,1.8228,TRUE,F,0.676731619,TRUE,758,1,W,womens
3,1,F,24.911496,1.245245136,2.452833213,2.459340817,TRUE,FALSE,1.97914911,13.1916,0.0842,11.3672,0.8514,32.16501343,0.956307743,3.599061553,0.003218517,12.078,4.6044,FALSE,F,0.436911555,TRUE,1435,1,FE,womens
11,2,F,32.76453838,0.195957303,1.081054455,5.014986706,FALSE,FALSE,0.498969378,12.1572,0.5684,12.656,0.5554,24.98493298,1.150717798,3.136489326,3.390592621,13.6802,2.16,FALSE,B,0.673553772,TRUE,6105,1,W,womens
10,1,F,31.10961065,1.050220795,2.14587101,0.452041899,FALSE,TRUE,2.275483114,12.3276,0.3348,13.1908,1.7706,30.86246793,0.253032676,2.155049976,5.381073362,13.315,2.776,FALSE,B,0.544728814,FALSE,1786,1,UE,womens
15,1,B,34.73002684,-0.18099828,3.973240951,7.570817194,FALSE,FALSE,2.902740994,11.9126,4.3376,13.6454,2.0088,27.17265768,0.613901426,0.920974378,5.396182011,12.907,3.3238,FALSE,B,0.604080193,TRUE,1212,1,UE,womens
4,1,F,31.64581636,-0.272968988,2.669293131,8.63274843,FALSE,FALSE,1.437383637,14.5764,0.8726,13.6978,0.265,36.15839471,0.151711495,2.415285913,4.709413314,12.0052,2.353,FALSE,F,0.366650548,FALSE,2836,1,UE,womens
3,1,B,35.04456852,0.682086587,1.705723634,0.949491062,FALSE,TRUE,0.611302217,11.688,0.545,11.2196,0.9378,32.23217252,0.268372773,2.877595849,4.897372845,12.4124,5.1476,FALSE,F,0.431175768,TRUE,5319,1,UE,womens
10,1,F,28.10758832,-0.088862219,1.604773433,8.98210296,FALSE,FALSE,2.900359385,12.94,3.3748,13.4834,0.5258,33.34014528,0.44132719,1.957601718,5.611116547,13.8078,3.024,FALSE,F,0.508635097,FALSE,1761,1,UE,womens
5,1,F,35.44864368,0.512934085,0.55390445,2.393469703,FALSE,FALSE,1.503597991,10.7268,1.6556,12.2302,1.68,24.25059308,0.741268354,3.736435714,5.532728521,12.7988,3.606,FALSE,B,0.643035067,TRUE,1337,1,W,womens
7,2,F,21.73286099,-0.167775691,1.846521618,9.024435554,FALSE,FALSE,1.910957969,13.181,1.8412,13.821,3.6418,29.27013033,0.571957786,1.784579402,4.286440211,8.6028,0.1018,TRUE,U,0.325437696,TRUE,4602,1,FE,womens
5,1,U,25.59359035,-0.008058762,3.399185923,8.047888388,FALSE,FALSE,0.904919577,12.8834,2.2576,12.8384,1.3538,36.65592104,0.418670553,2.942182308,1.662634828,12.8014,2.4244,FALSE,B,0.408197382,TRUE,2894,1,FE,womens
5,1,F,24.68722962,0.590077994,1.629696582,4.040408185,FALSE,FALSE,4.172091988,5.6966,1.1848,9.8482,1.5978,24.94683735,1.419593868,3.766131344,6.635620247,14.872,2.3608,TRUE,V,0.76287047,TRUE,3191,1,W,womens
3,1,F,25.17378864,1.945191592,2.016266527,1.553257569,FALSE,FALSE,0.820935686,12.182,1.001,11.4446,0.6402,29.802843,0.628473033,2.630748548,2.727976083,12.2672,2.7416,FALSE,B,0.479026892,TRUE,4785,1,UE,womens
3,1,F,27.10008149,-0.563150359,0.755192792,9.346055801,FALSE,FALSE,1.006771573,11.9014,1.4864,11.2192,0.746,35.38862153,0.296546452,2.794550953,3.766312025,11.5036,4.1892,FALSE,F,0.376361677,TRUE,5770,1,FE,womens
5,1,F,36.33811566,1.025386894,0.4403357,0.746059883,TRUE,TRUE,0.626393518,13.1716,0.9038,12.9826,0.3066,28.13884354,1.106851593,3.368585549,3.170883849,13.7562,2.048,FALSE,B,0.587228568,TRUE,5031,1,UE,womens
3,1,F,28.02421902,1.691748248,0.060492401,0.528567497,TRUE,FALSE,1.217083481,12.6302,0.695,11.424,0.8574,32.0174665,0.565080322,3.28424283,3.69491955,12.181,3.359,FALSE,B,0.443022704,TRUE,3519,1,UE,womens
5,2,F,24.63229413,3.4033464,3.068090348,2.114240259,FALSE,TRUE,0.588670978,12.7086,2.7956,12.59,2.219,34.03860057,0.115062529,1.838739973,6.397076058,12.943,1.161,FALSE,F,0.445070244,TRUE,5380,1,FE,womens
6,2,F,33.59037654,0.532740699,0.087297437,3.590666261,FALSE,FALSE,0.473283087,13.1954,0.3834,12.9396,0.7816,31.25356857,0.641501667,3.387676024,3.702773349,13.9904,0.633,FALSE,F,0.530648107,FALSE,3265,1,W,womens
8,2,B,26.07703864,1.901623955,3.836419748,0.506720011,FALSE,TRUE,0.829772644,13.658,0.2386,12.835,0.3444,34.09923811,0.953228532,3.205331942,0.153663994,13.7776,1.3098,FALSE,B,0.469707422,FALSE,853,1,UE,womens
3,1,F,30.91544685,2.162844979,3.517245751,2.673111458,FALSE,TRUE,0.934883544,12.3932,1.979,11.6832,1.3708,32.0963436,0.329433843,3.925755438,5.350047648,12.128,3.5066,FALSE,B,0.431256377,TRUE,3164,1,UE,womens
4,1,B,36.93353861,-0.655363364,0.36619252,9.407470611,TRUE,FALSE,3.461197209,13.3488,3.7026,13.1352,0.248,33.28702375,0.530140306,0.934334967,4.544401109,14.3526,1.6366,FALSE,B,0.511890408,FALSE,2283,1,FE,womens
4,2,B,21.74011764,-0.260764006,1.936606758,9.184214716,FALSE,FALSE,4.888446011,12.9552,2.4418,12.237,2.3936,31.19664891,0.468020357,1.57663482,3.493923938,12.9984,0.3096,FALSE,B,0.484165634,FALSE,4155,1,UE,womens
3,1,F,28.10527531,0.770643219,1.294556008,1.246906437,FALSE,FALSE,2.389496248,11.596,2.757,11.4596,0.3714,34.9104103,0.37839649,1.865490204,4.036521553,12.1352,4.9532,FALSE,F,0.407771825,TRUE,2301,1,W,womens
3,1,F,27.30451865,0.867087529,0.541475399,4.561152236,TRUE,FALSE,1.972595904,12.8564,0.6798,11.616,0.854,37.40781943,0.074355827,2.006016447,5.287303274,12.2322,3.8102,FALSE,F,0.366906468,TRUE,6,1,FE,womens
6,1,B,33.2825691,-0.175214381,2.93116413,7.033905906,FALSE,FALSE,3.680358961,14.6332,2.6132,14.4384,1.062,36.21447262,0.407410023,1.307128813,2.909330547,13.1114,0.0876,TRUE,B,0.415759304,FALSE,5916,1,FE,womens
4,1,F,32.33042746,1.9259092,0.806830784,3.094940276,FALSE,TRUE,1.855670413,14.3746,1.3042,13.3228,0.2246,35.8611146,0.272945266,2.163224989,3.534887045,11.5268,1.1692,FALSE,B,0.353982457,FALSE,3292,1,UE,womens
3,1,B,33.07785985,0.044577045,0.176566191,5.483891878,FALSE,FALSE,1.046843981,12.3764,0.214,11.419,0.6374,28.56289707,0.332856344,3.342665272,4.666310708,12.1396,3.2318,FALSE,B,0.469676148,TRUE,5272,1,W,womens
11,1,U,15.95812219,0.181382373,1.085767034,9.267048028,FALSE,FALSE,2.344044752,11.1002,1.8684,12.9726,0.4582,24.84204844,0.316673781,3.624464711,6.565698691,13.303,2.6622,FALSE,B,0.62241497,TRUE,165,1,W,womens
3,2,F,32.42462066,-0.046217916,2.520507035,6.782530433,FALSE,FALSE,0.786774809,12.2272,0.7294,11.638,0.208,29.88010205,0.043250849,3.162613644,7.150500919,12.3938,3.4118,FALSE,F,0.479013196,TRUE,3174,1,UE,womens
4,2,F,15.94462035,-0.13152131,0.597924891,9.98009929,FALSE,FALSE,0.678380306,11.0754,2.0288,11.7526,2.0688,21.58687988,1.610446571,3.761630166,4.480751177,13.1664,1.3652,FALSE,B,0.763448494,FALSE,4635,1,UE,womens
7,1,B,25.44197676,1.684089863,2.858977325,3.003491597,TRUE,FALSE,1.443857943,14.5728,1.7672,13.7968,0.5496,35.96511538,0.610942019,1.655520861,2.331038424,12.306,1.0556,TRUE,F,0.382897649,TRUE,3109,1,FE,womens
10,1,F,34.4031341,1.643012642,1.162774252,1.896877995,TRUE,TRUE,1.322222387,13.263,0.4904,14.2078,1.4154,31.90392849,0.582609742,3.64844996,4.446022811,13.114,2.4584,FALSE,F,0.490413743,FALSE,3468,1,UE,womens
4,2,F,20.11198616,1.430288358,2.922733259,0.468374925,FALSE,TRUE,4.949562716,6.8766,1.2956,11.4154,0.6786,25.90714518,1.354787452,1.512120473,5.198416581,13.5278,3.1856,TRUE,V,0.704837174,FALSE,2518,1,UE,womens
6,1,B,11.90999179,-0.946999702,2.866497204,6.261251584,FALSE,FALSE,2.59503879,14.6328,1.9774,14.2042,0.582,38.51104729,0.391682662,0.992581982,1.866991781,13.6966,3.301,FALSE,F,0.40282598,FALSE,3729,1,FE,womens
3,2,B,31.21362143,-0.213744499,3.827213691,7.424669365,FALSE,FALSE,2.115633428,12.8336,1.1768,12.0168,0.7748,34.20806204,0.616463186,1.947202889,2.000523295,11.967,2.7738,FALSE,B,0.386962631,TRUE,5955,1,FE,womens
4,1,B,31.24895147,-0.206494685,2.968117256,7.725622137,FALSE,FALSE,4.620057632,13.0688,3.5376,12.8064,1.075,32.58035518,0.596659879,0.717929285,2.822492492,13.3692,1.6652,TRUE,B,0.486739928,FALSE,1696,1,FE,womens
3,1,F,33.42896508,0.708147561,0.434346361,1.929861816,TRUE,FALSE,1.147869331,12.7372,1.7374,11.688,1.2718,31.1834114,0.479687629,3.846513646,3.699319878,12.5492,1.7964,FALSE,F,0.444500963,TRUE,4567,1,UE,womens
6,2,F,32.447056,0.519877753,1.131717815,1.473036691,FALSE,FALSE,8.137947773,8.207,3.3222,13.219,3.0892,12.2333352,1.582855557,0.455230541,6.005808987,7.2128,0.6168,FALSE,B,0.751620274,FALSE,5833,1,W,womens
3,1,B,34.94838812,0.285824312,0.234673614,2.51421536,FALSE,FALSE,2.985498659,12.2582,4.0132,11.3314,1.1752,21.44590925,1.066841738,0.649605463,5.596651313,12.6002,2.1962,FALSE,F,0.71800657,TRUE,5032,1,W,womens
4,1,F,34.27466283,1.440712299,1.460087485,3.050157808,FALSE,TRUE,1.979727173,12.6406,1.4524,11.4758,3.0532,28.89393838,0.53051295,3.23430495,4.778479631,12.0364,2.898,FALSE,F,0.484733753,FALSE,1750,1,UE,womens
11,1,F,38.78791825,0.282585023,2.071967367,4.797612592,FALSE,FALSE,3.8344023,12.4594,2.106,12.4636,1.7284,22.83760663,2.37573833,2.140311392,1.905004853,14.9392,1.9138,TRUE,F,0.869722841,TRUE,1169,1,W,womens
5,2,U,15.65032847,-0.946999972,1.726690358,1.346456473,FALSE,FALSE,4.541816113,14.0578,3.6568,13.171,0.7976,38.24802425,0.520612865,1.483885911,3.314513369,13.6916,2.0454,TRUE,F,0.397133364,TRUE,3927,1,UE,womens
8,1,B,20.58286508,0.970170093,1.811066963,1.127996812,FALSE,TRUE,3.461158014,14.8178,2.0412,14.2472,1.3726,36.37099822,1.021244561,1.003818746,0.692445515,12.7512,1.8498,FALSE,F,0.403307886,FALSE,2002,1,FE,womens
4,1,B,35.36634081,0.312112538,1.328227731,2.547109791,FALSE,FALSE,4.094309387,13.4,2.3684,14.061,1.6722,32.33457662,0.741705993,1.512817956,4.482883156,14.7612,0.1266,TRUE,U,0.563856532,FALSE,2339,1,W,womens
3,2,V,20.4462602,4.791833566,1.55263227,1.808752734,FALSE,FALSE,2.410422079,13.3736,1.0544,11.897,0.8508,40.18528562,0.237342133,0.966138807,3.287061463,12.451,4.9948,FALSE,F,0.348757887,TRUE,949,1,FE,womens
3,1,F,29.83138631,-0.02265425,4.063006551,7.2023908,FALSE,FALSE,0.981017431,12.2908,1.0084,11.3176,0.8848,32.77254176,0.191545758,2.981557596,4.778466525,13.1132,2.754,FALSE,B,0.455593085,TRUE,43,1,UE,womens
7,2,F,26.81143993,0.292482188,0.45572964,3.62861748,FALSE,FALSE,5.629778031,6.6466,0.9284,12.1994,0.0006,13.87005954,0.787565008,1.93045856,8.268343904,8.8812,2.1146,TRUE,B,0.926469165,TRUE,2517,1,W,womens
8,1,B,29.75073244,-0.112161515,0.313773823,6.996196927,FALSE,FALSE,1.491047873,13.9736,2.342,13.3566,0.9846,37.95809831,0.613200261,1.124109714,0.600958881,13.6066,1.9366,FALSE,B,0.418682173,FALSE,912,1,FE,womens
11,2,B,31.3502141,1.081246623,0.554961321,0.7994077,TRUE,FALSE,0.640961933,12.3434,0.5012,12.886,0.8424,28.05896433,0.637688456,3.655733126,4.840373929,12.377,1.3048,FALSE,B,0.52531193,TRUE,2120,1,UE,womens
9,1,F,34.20783465,0.122210952,0.135332082,5.900276942,TRUE,FALSE,3.474737613,14.0578,2.0124,13.4886,1.4154,30.96594091,0.583832134,1.470504495,4.301588979,14.6644,0.9328,FALSE,B,0.567779115,TRUE,1382,1,UE,womens
3,2,F,23.94692918,3.425205489,2.742797295,0.972929423,FALSE,FALSE,2.272917913,13.793,0.8226,12.259,0.8546,34.33458028,0.251860802,2.245603997,5.517307124,13.6018,2.4862,FALSE,B,0.449329065,TRUE,2937,1,UE,womens
3,2,F,25.60659987,3.709731907,2.384758068,0.645961648,FALSE,TRUE,2.764008944,14.5058,0.7834,12.2318,0.7878,28.0485766,1.489607784,2.410311181,2.309744325,14.1532,2.2196,FALSE,B,0.608866376,TRUE,769,1,UE,womens
4,2,B,39.0959114,0.386916352,0.306396884,2.575654865,TRUE,FALSE,2.577618932,12.6676,1.4142,13.2776,1.0902,25.98818132,0.496250587,2.061949286,6.248418123,13.2584,0.1196,FALSE,F,0.591199256,FALSE,2261,1,UE,womens
4,1,B,35.57432671,-0.266881564,3.848853393,8.100783616,FALSE,FALSE,3.638967354,13.7952,0.3684,13.6818,3.2688,27.24437049,1.032038386,2.496914153,4.419495327,13.8582,1.3476,FALSE,F,0.592463569,FALSE,2421,1,UE,womens
5,2,F,31.55982864,-0.493830835,0.898654345,9.027194952,FALSE,FALSE,2.339821574,12.916,2.0888,12.9482,0.2508,29.29206685,0.674401974,0.803765179,4.470142529,15.0688,3.0208,FALSE,B,0.622682819,TRUE,1930,1,UE,womens
7,1,F,32.55037916,1.706404363,3.326585355,0.277683481,FALSE,TRUE,1.944843315,14.483,2.4716,14.0846,0.568,36.27413184,0.198109279,2.034205868,5.384672654,12.4862,0.2778,TRUE,F,0.39925584,TRUE,2705,1,UE,womens
9,1,B,37.34249279,0.556724111,0.278314204,0.693075187,FALSE,FALSE,1.032233016,13.1134,1.999,12.8614,0.998,31.51693034,0.762608395,2.392244066,3.561783,15.0798,2.4426,FALSE,U,0.570767038,TRUE,5907,1,W,womens
4,1,F,35.62994325,0.114554421,3.016578015,3.991616657,FALSE,FALSE,4.941612765,8.4036,1.4508,12.077,1.8546,12.70120527,0.621299982,1.846157141,6.054343166,5.5062,2.9606,FALSE,B,0.450475465,FALSE,5969,1,W,womens
8,1,F,34.52418052,-0.397055666,1.411167026,8.99904163,FALSE,FALSE,1.436730176,12.3004,1.9454,13.468,1.1082,27.25417494,0.742531301,4.070822312,4.876905742,12.7642,2.9516,FALSE,B,0.559164717,FALSE,5233,1,UE,womens
4,2,B,29.18745633,-0.732984682,1.213483151,10.96915178,FALSE,FALSE,3.072471318,11.8704,1.908,13.3144,0.804,21.87466001,2.655555479,1.337227068,3.498007978,13.2472,2.3602,FALSE,F,0.792207168,FALSE,4643,1,UE,womens
5,2,B,35.01834532,0.597914222,0.449316944,3.415319217,TRUE,FALSE,0.584027568,15.1212,1.1516,14.8184,0.6522,34.92041248,0.52717306,3.559190665,6.016576665,5.9784,0.922,FALSE,U,0.076730423,TRUE,4548,1,FE,womens
4,2,F,29.78499205,1.588509248,2.703222026,1.397374115,FALSE,TRUE,2.308036915,14.1756,0.086,12.884,1.9988,34.41419874,0.583730887,2.896361421,1.937980901,12.478,3.2636,FALSE,B,0.40465692,FALSE,4958,1,UE,womens
6,1,F,25.92849256,4.295537604,2.382332998,1.89519609,FALSE,FALSE,2.962229822,15.9224,1.7674,13.3058,3.156,21.59466632,3.11405333,1.915346994,0.001457688,14.5726,1.4938,TRUE,F,0.90678423,FALSE,179,1,W,womens
5,1,F,42.44129532,-0.040956883,1.30599986,6.262367147,FALSE,FALSE,5.010170656,9.572,4.5226,13.391,1.2796,18.87837474,1.910754838,2.358671087,7.693363768,15.4896,3.383,FALSE,U,1.166045777,TRUE,23,1,UE,womens
8,1,F,31.54992208,1.832544704,2.911099916,3.970805066,FALSE,FALSE,3.715735561,12.9438,3.3794,12.5298,0.3132,24.44208653,0.624190017,0.466424683,2.536407676,13.4468,1.7338,FALSE,B,0.64157718,FALSE,2422,1,UE,womens
10,1,F,22.79850538,-0.129410816,3.265795455,9.857144856,FALSE,FALSE,7.515611592,4.4944,0.8558,12.01,0.869,18.46254282,1.788369969,0.619748113,1.654931265,14.5636,2.8852,TRUE,V,1.20482331,FALSE,6059,1,UE,womens
13,2,B,15.40126949,-0.517129428,0.66044022,10.89980983,FALSE,FALSE,1.055228601,12.8668,2.1208,13.4464,1.239,33.13409913,0.711249416,2.424308231,3.552517976,13.8702,3.3972,FALSE,B,0.493293676,TRUE,5845,1,UE,womens
4,2,F,33.12782537,0.712438815,0.630056597,4.453271966,TRUE,FALSE,0.932256188,13.2948,0.5098,13.3536,1.4402,26.05193902,1.044594315,3.573385002,4.548363743,13.0296,1.7852,FALSE,F,0.608194462,FALSE,3733,1,UE,womens
4,1,B,38.18725233,0.258328938,0.471795678,1.595253292,FALSE,FALSE,3.176782907,12.8978,3.5224,13.9136,0.5124,30.26262996,1.054392338,0.80885245,2.78351758,13.0776,2.8008,FALSE,B,0.512050415,FALSE,1658,1,W,womens
10,2,F,24.40083447,4.718134697,0.134527773,0.207306757,TRUE,FALSE,0.345536684,14.1574,0.883,13.85,0.7252,40.7700577,0.726659126,2.813748451,0.934615252,13.185,1.5838,FALSE,F,0.361711883,FALSE,1026,1,FE,womens
7,2,U,25.17984717,-0.294923933,3.518893677,9.829550531,FALSE,FALSE,5.936727722,14.9136,2.4858,14.4656,3.434,35.77754945,0.599020489,1.712412906,2.777675559,12.9288,0.5156,TRUE,F,0.421054008,TRUE,1927,1,FE,womens
17,1,B,32.86749081,0.307746619,0.148662043,4.399150462,FALSE,FALSE,1.318826418,10.528,1.5894,11.5566,2.4148,21.82731252,3.064563649,3.351328077,1.729634315,13.1656,3.349,FALSE,V,0.781933937,TRUE,2611,1,W,womens
5,1,F,39.0031211,0.424953012,1.654150171,5.742237429,FALSE,FALSE,8.708057078,5.178,2.1712,12.9072,1.84,15.1651982,1.505293545,2.401762004,9.606816466,13.98,1.5918,TRUE,B,1.552189173,TRUE,91,1,W,womens
8,2,B,35.47538473,1.121796186,1.849788049,0.841950785,FALSE,TRUE,2.572127291,12.671,2.8116,13.1528,0.285,29.6190281,0.720311507,1.755534782,4.835927581,13.8106,1.048,FALSE,F,0.560260455,FALSE,3887,1,UE,womens
4,1,V,23.16107345,3.823402803,2.447487615,4.688343712,FALSE,FALSE,2.404992823,14.907,2.888,14.5112,0.5158,32.4582683,0.512547018,1.171196199,1.369533925,8.6166,1.0292,TRUE,F,0.282262201,FALSE,6050,1,FE,womens
4,1,F,31.48290362,0.979206513,2.734826768,2.779941864,FALSE,FALSE,3.511836129,14.3234,1.352,13.3266,2.0154,32.19328941,0.397192244,2.251288289,3.468449261,12.9078,0.8806,FALSE,B,0.462389345,FALSE,5010,1,UE,womens
5,2,F,33.03827659,0.812514115,1.702553709,2.335326293,FALSE,FALSE,2.758031138,13.4066,1.8594,13.2336,0.8932,28.90471625,0.615741452,1.199877614,4.371150611,13.6446,1.9068,FALSE,F,0.565600364,TRUE,2509,1,W,womens
9,1,F,34.26543858,0.264222139,0.664177237,3.299508416,FALSE,FALSE,1.228225712,13.4146,1.8612,13.3754,0.6336,33.24816785,0.690608354,2.427152576,3.039525863,13.612,2.9376,FALSE,B,0.490915221,TRUE,166,1,UE,womens
9,1,F,30.91552317,1.404836781,1.302804608,0.406385154,FALSE,TRUE,2.938282995,13.4986,2.7712,13.2976,0.1602,35.17045038,0.686741719,1.300936044,3.626195528,15.947,1.0416,TRUE,B,0.549094372,TRUE,1305,1,UE,womens
9,2,B,34.24954539,0.80802381,0.032260286,0.865794616,FALSE,FALSE,2.592780785,13.4428,2.9372,14.017,0.4088,31.03084931,0.313843739,2.199025507,5.695963144,13.1202,2.1138,FALSE,F,0.495348339,TRUE,2438,1,W,womens
7,1,B,37.62738313,0.484569284,1.960370793,2.27691197,FALSE,FALSE,2.184591175,11.197,0.3484,13.3718,0.555,22.18824815,0.955255743,2.810056589,5.711272066,13.5746,1.0462,TRUE,B,0.742343333,TRUE,3121,1,W,womens
6,1,F,38.64751022,0.838414609,0.279356638,0.944688279,FALSE,TRUE,2.595322762,12.5868,1.3222,13.3486,1.1588,28.29273417,1.1733269,1.300196547,4.574851612,14.3338,3.296,FALSE,F,0.617782792,FALSE,124,1,UE,womens
7,1,F,37.89067978,0.18056362,0.104628745,4.117858022,FALSE,FALSE,3.577254014,13.3718,1.634,12.3876,1.8052,26.13755043,1.027029167,1.131030737,3.829778386,13.1638,2.4178,FALSE,F,0.594778199,TRUE,5991,1,W,womens
6,2,B,34.83606194,-0.121706699,1.65040933,5.844761027,FALSE,FALSE,3.722891349,14.7938,2.3166,14.4114,1.3866,35.31400531,0.353806603,1.278030688,2.461810868,10.9732,1.4344,FALSE,B,0.345481026,FALSE,2923,1,FE,womens
3,2,F,32.83886504,0.926055586,1.674787954,0.567242196,FALSE,TRUE,3.060488438,11.0184,3.744,12.2352,0.9358,27.21575802,0.268989405,2.388232122,7.483541138,12.3524,5.391,FALSE,B,0.564316011,TRUE,1668,1,UE,womens
