id,train,rally,serve,hitpoint,previous.hitpoint,crosscourt,U-previous.hitpoint,F-previous.hitpoint,F-hitpoint,speed,previous.speed,speed.difference,net.clearance,previous.net.clearance,net.clearance.difference,distance.from.sideline,outside.sideline,true.distance.from.sideline,depth,outside.baseline,true.distance.from.baseline,player.distance.travelled,player.impact.depth,player.impact.distance.from.center,player.depth,player.distance.from.center,opponent.depth,opponent.distance.from.center,same.side,player.distance.from.each.other,previous.distance.from.sideline,previous.depth,previous.time.to.net,server.is.impact.player,outcome,gender
2245,1,4,2,F,B,FALSE,FALSE,FALSE,TRUE,34.81801509,20.96109929,13.8569158,0.465598341,0.221152441,0.2444459,0.761727491,FALSE,0.761727491,3.331517823,FALSE,3.331517823,5.172957363,10.432,0.9026,11.6758,4.1186,11.7944,2.4452,FALSE,,2.181631695,6.123253279,0.659752629,FALSE,W,mens
8040,1,3,1,B,B,TRUE,FALSE,FALSE,FALSE,26.16545714,15.02041147,11.14504567,0.465403569,0.437432379,0.02797119,1.3318413,FALSE,1.3318413,3.229806265,FALSE,3.229806265,5.905432252,5.256,1.8864,10.7188,0.3568,11.7428,5.5588,FALSE,,0.877311155,9.033604145,0.963918069,TRUE,W,mens
4757,1,4,2,F,F,TRUE,FALSE,TRUE,TRUE,34.3649365,22.30286507,12.06207143,0.465315388,0.514786813,-0.049471425,0.181201893,FALSE,0.181201893,4.415718693,FALSE,4.415718693,2.703504008,10.6436,0.6586,12.9352,0.7758,12.5448,2.5862,FALSE,,3.424886416,6.664664765,0.677582662,FALSE,W,mens
5732,1,10,2,F,B,FALSE,FALSE,FALSE,TRUE,37.06082235,34.27267786,2.78814449,0.463978533,0.443338155,0.020640378,0.830813231,FALSE,0.830813231,2.070019406,FALSE,2.070019406,0.835265946,14.4404,0.096,14.3846,0.9294,12.8436,2.039,TRUE,,3.988614491,3.079028516,0.432107268,FALSE,W,mens
1948,1,3,1,U,V,FALSE,FALSE,FALSE,FALSE,48.95086389,22.86869965,26.08216424,0.463745727,2.981596792,-2.517851065,2.420611774,FALSE,2.420611774,7.716693129,FALSE,7.716693129,4.374918194,5.7444,1.4996,10.0878,0.9754,16.0794,2.277,FALSE,,2.697933099,6.507136623,0.917951949,TRUE,W,mens
4385,1,3,1,F,B,FALSE,FALSE,FALSE,TRUE,38.13984271,26.00128709,12.13855562,0.463332572,0.661815225,-0.198482653,1.276355821,FALSE,1.276355821,1.19830844,FALSE,1.19830844,2.707929371,10.8682,4.3416,10.9464,1.6348,12.9416,4.4272,FALSE,,2.689252515,5.605125878,0.617157625,TRUE,W,mens
4758,1,6,1,F,B,FALSE,FALSE,FALSE,TRUE,29.76314116,20.02347896,9.7396622,0.462442078,0.174763982,0.287678096,2.1463568,FALSE,2.1463568,4.937293917,FALSE,4.937293917,3.286671325,11.925,0.229,14.3752,2.4196,5.2268,1.1476,FALSE,,2.90711996,5.180717318,0.26529139,FALSE,W,mens
4891,1,3,1,F,B,FALSE,FALSE,FALSE,TRUE,37.02631365,25.89943428,11.12687937,0.462356142,1.09761654,-0.635260398,1.038340274,FALSE,1.038340274,3.528114503,FALSE,3.528114503,0.905222934,11.2542,1.5986,11.1908,0.6956,13.3836,2.627,FALSE,,1.936425085,4.257096679,0.640652954,TRUE,W,mens
8838,1,7,1,F,F,TRUE,FALSE,TRUE,TRUE,39.93261899,31.50354791,8.42907108,0.462146274,0.745536107,-0.283389833,1.156650753,FALSE,1.156650753,3.263101105,FALSE,3.263101105,3.974622241,12.2046,4.3234,12.481,0.3584,15.902,1.8738,FALSE,,2.432607228,6.124447838,0.622651815,TRUE,W,mens
8074,1,7,2,U,B,FALSE,FALSE,FALSE,FALSE,43.33991705,21.68826226,21.65165479,0.4620169,1.616132577,-1.154115677,0.912700784,FALSE,0.912700784,4.316708281,FALSE,4.316708281,1.991558827,12.668,2.7504,13.384,0.892,13.9338,1.9206,TRUE,,2.245665732,2.148823199,0.779859994,TRUE,W,mens
1469,1,5,1,B,V,FALSE,FALSE,FALSE,FALSE,24.83010776,30.70585737,-5.87574961,0.46161656,1.801127521,-1.339510961,1.927853749,FALSE,1.927853749,6.106757084,FALSE,6.106757084,2.821507753,5.9084,1.0748,8.6634,1.6838,14.98,1.4524,TRUE,,3.891719142,6.468654599,0.597365045,TRUE,W,mens
6982,1,3,1,F,B,FALSE,FALSE,FALSE,TRUE,40.2138783,14.3675566,25.8463217,0.460967556,0.839688894,-0.378721338,0.782599802,FALSE,0.782599802,2.726956238,FALSE,2.726956238,4.309643331,6.766,0.0936,11.0268,0.7406,12.5286,2.6504,FALSE,,3.477802584,8.812794694,1.100692105,TRUE,W,mens
1984,1,5,1,F,F,TRUE,FALSE,TRUE,TRUE,37.55887366,26.09198424,11.46688942,0.460629382,0.823892162,-0.36326278,1.218825764,FALSE,1.218825764,3.945203374,FALSE,3.945203374,1.505826298,13.3428,1.4854,13.5056,0.0116,11.884,1.3944,FALSE,,3.196025325,3.848567613,0.529414636,TRUE,W,mens
7057,1,3,1,F,B,FALSE,FALSE,FALSE,TRUE,41.89013985,25.50960133,16.38053852,0.459771703,0.714859229,-0.255087526,0.919138185,FALSE,0.919138185,2.258095591,FALSE,2.258095591,0.901718581,10.4918,1.5492,11.3376,1.2366,16.0704,1.9208,FALSE,,4.012485329,7.101109258,0.770085466,TRUE,W,mens
5131,1,3,1,B,F,FALSE,FALSE,TRUE,FALSE,40.66405368,23.8901031,16.77395058,0.459742572,1.062447165,-0.602704593,0.981569146,FALSE,0.981569146,1.452235795,FALSE,1.452235795,2.660603796,11.9118,1.5774,11.0108,0.926,13.8978,3.2048,FALSE,,1.998782663,3.275580294,0.697710324,TRUE,W,mens
8558,1,4,2,B,F,FALSE,FALSE,TRUE,FALSE,37.65317292,22.2138617,15.43931122,0.459626624,0.69447827,-0.234851646,0.237036699,FALSE,0.237036699,3.025813699,FALSE,3.025813699,4.146575151,12.273,0.0922,14.6512,3.489,12.3626,3.9304,FALSE,,2.847311939,3.831847587,0.664154423,FALSE,W,mens
7519,1,5,2,B,B,TRUE,FALSE,FALSE,FALSE,38.26254619,26.64168359,11.6208626,0.4595118,0.987910749,-0.528398949,0.267223355,FALSE,0.267223355,1.616754339,FALSE,1.616754339,2.663673081,12.867,5.1066,12.8168,2.4434,12.4148,2.7762,FALSE,,0.176902971,4.412862699,0.575286437,TRUE,W,mens
7472,1,8,1,V,B,FALSE,FALSE,FALSE,FALSE,32.83457947,21.43062339,11.40395608,0.45904729,0.569737861,-0.110690571,0.347087653,FALSE,0.347087653,7.828821518,FALSE,7.828821518,2.522573939,13.0398,3.5142,13.378,1.0144,11.5054,0.8838,TRUE,,0.304935687,3.748478526,0.608026916,FALSE,W,mens
4885,1,3,2,B,U,FALSE,TRUE,FALSE,FALSE,34.31520779,23.85382154,10.46138625,0.458295727,0.365850138,0.092445589,1.072320285,FALSE,1.072320285,2.744881964,FALSE,2.744881964,2.739584063,13.0046,1.3274,10.8968,0.4226,10.6386,2.5588,FALSE,,1.924550291,3.186659154,0.467169713,TRUE,W,mens
239,1,10,1,B,B,TRUE,FALSE,FALSE,FALSE,16.51819479,26.12902136,-9.61082657,0.458235427,0.349882574,0.108352853,0.042558066,FALSE,0.042558066,9.145010088,FALSE,9.145010088,2.952310072,11.5486,3.2972,13.6006,1.1746,13.948,2.8974,FALSE,,2.102028924,7.041529351,0.661592453,FALSE,W,mens
1254,1,3,1,F,F,TRUE,FALSE,TRUE,TRUE,38.57886213,29.71934297,8.85951916,0.45785175,0.784757976,-0.326906226,0.694674796,FALSE,0.694674796,2.846725092,FALSE,2.846725092,2.340846069,13.2994,2.1962,10.965,2.0226,12.895,3.88,FALSE,,4.068643832,3.89249195,0.522229487,TRUE,W,mens
6739,1,5,1,F,V,FALSE,FALSE,FALSE,TRUE,26.11714239,23.76083828,2.35630411,0.457680631,1.830922217,-1.373241586,2.323855191,FALSE,2.323855191,6.466157012,FALSE,6.466157012,6.461122444,4.7076,0.0926,10.8994,1.7534,16.9276,4.5692,FALSE,,3.194360967,7.622929068,0.96419599,TRUE,W,mens
2596,1,4,1,F,F,TRUE,FALSE,TRUE,TRUE,39.59706723,20.38588776,19.21117947,0.457404858,2.46159994,-2.004195082,0.478958835,FALSE,0.478958835,3.018257363,FALSE,3.018257363,4.940266568,9.9594,3.235,12.777,0.823,13.4058,2.0888,TRUE,,2.753421095,3.164441707,0.910640099,FALSE,W,mens
7942,1,8,1,F,F,TRUE,FALSE,TRUE,TRUE,40.46178118,30.64689538,9.8148858,0.457391624,0.510121669,-0.052730045,1.189903117,FALSE,1.189903117,2.962074215,FALSE,2.962074215,1.762899532,14.2618,2.7464,14.9844,1.1384,15.0542,1.1122,FALSE,,3.393095846,6.156368816,0.585414629,FALSE,W,mens
9211,1,16,1,F,F,TRUE,FALSE,TRUE,TRUE,37.00637937,31.39702688,5.60935249,0.45675276,0.357984476,0.098768284,0.52109207,FALSE,0.52109207,4.97041069,FALSE,4.97041069,2.065597405,11.9534,2.6778,12.6842,0.7458,14.5326,2.017,FALSE,,2.1093294,6.297824727,0.562986234,FALSE,W,mens
5009,1,3,1,F,B,FALSE,FALSE,FALSE,TRUE,42.38126407,24.4426791,17.93858497,0.45588947,0.800152082,-0.344262612,1.132473769,FALSE,1.132473769,3.131926419,FALSE,3.131926419,1.230501426,11.9514,0.755,11.469,0.377,13.25,5.5626,FALSE,,3.0852248,5.349123673,0.631636977,TRUE,W,mens
6812,1,13,2,B,V,FALSE,FALSE,FALSE,FALSE,14.61077549,36.59799766,-21.98722217,0.454775145,0.524780819,-0.070005674,1.965345129,FALSE,1.965345129,6.733174621,FALSE,6.733174621,2.057728544,4.9356,1.7592,6.9932,1.7822,14.808,2.6476,TRUE,,1.006387914,7.24776586,0.506693948,TRUE,W,mens
3451,1,14,2,F,B,FALSE,FALSE,FALSE,TRUE,39.07473536,24.02840458,15.04633078,0.45468232,2.036963606,-1.582281286,0.677589697,FALSE,0.677589697,3.493367993,FALSE,3.493367993,2.28577432,12.1734,1.9854,12.7104,0.2364,14.7462,1.7878,TRUE,,3.50117599,2.661113176,0.727090646,FALSE,W,mens
8867,1,4,2,F,V,FALSE,FALSE,FALSE,TRUE,10.02504633,36.68097294,-26.65592661,0.454051818,0.271740417,0.182311401,1.298744188,FALSE,1.298744188,10.33882402,FALSE,10.33882402,2.51505122,6.0484,1.1456,8.4026,0.2606,14.417,2.2114,TRUE,,1.570873083,6.168415038,0.451574952,FALSE,W,mens
9010,1,5,2,U,V,FALSE,FALSE,FALSE,FALSE,28.1211497,19.4955062,8.6256435,0.453571467,1.908479716,-1.454908249,1.954155149,FALSE,1.954155149,4.714583732,FALSE,4.714583732,5.524386554,4.925,0.0012,10.4492,0.0442,13.9664,3.4122,TRUE,,2.423888558,6.222155653,0.793638788,TRUE,W,mens
8238,1,5,1,B,V,FALSE,FALSE,FALSE,FALSE,19.89147306,25.72634477,-5.83487171,0.453358153,0.383739787,0.069618366,1.111296167,FALSE,1.111296167,0.012883918,FALSE,0.012883918,3.00066276,5.6074,0.9856,8.5164,0.2496,12.4542,2.9522,FALSE,,1.924101638,6.800019985,0.588851846,TRUE,W,mens
1052,1,3,1,F,B,FALSE,FALSE,FALSE,TRUE,39.26487704,21.77246523,17.49241181,0.452981821,1.638502374,-1.185520553,0.616817021,FALSE,0.616817021,3.165760458,FALSE,3.165760458,2.173786098,12.9102,1.8278,11.2152,0.4668,13.6038,2.5094,FALSE,,1.773239781,4.186933538,0.779412523,TRUE,W,mens
1150,1,5,1,U,V,FALSE,FALSE,FALSE,FALSE,22.95910212,33.58213925,-10.62303713,0.45195346,0.639910326,-0.187956866,0.001873795,FALSE,0.001873795,1.305628207,FALSE,1.305628207,2.453398761,5.5876,0.491,7.9458,1.1678,13.8828,3.0158,TRUE,,4.106223548,6.530942357,0.475445697,TRUE,W,mens
4406,1,4,1,U,F,FALSE,FALSE,TRUE,FALSE,32.59309041,40.39820212,-7.80511171,0.451712781,0.433301919,0.018410862,1.210595605,FALSE,1.210595605,4.687573982,FALSE,4.687573982,1.948059835,15.0904,2.1328,14.3968,0.3124,12.044,0.8362,TRUE,,1.641656858,2.210890234,0.330107697,FALSE,W,mens
7822,1,3,1,B,V,FALSE,FALSE,FALSE,FALSE,29.48859031,19.0489508,10.43963951,0.450114112,2.408489554,-1.958375442,1.831715058,FALSE,1.831715058,5.552603807,FALSE,5.552603807,6.374299726,4.3376,1.489,10.3736,0.56,15,5.9908,FALSE,,2.008519948,7.886158239,1.100068595,TRUE,W,mens
9314,1,9,1,F,B,FALSE,FALSE,FALSE,TRUE,36.53508439,35.94655612,0.58852827,0.450105615,0.675633852,-0.225528237,0.005067555,FALSE,0.005067555,2.1422516,FALSE,2.1422516,3.533258989,13.8768,4.5348,14.7336,1.107,12.7978,3.3356,FALSE,,0.279001958,3.245388789,0.430573111,TRUE,W,mens
1694,1,3,1,F,F,TRUE,FALSE,TRUE,TRUE,37.72557021,20.80608457,16.91948564,0.449995536,1.40518106,-0.955185524,1.175511246,FALSE,1.175511246,3.836897121,FALSE,3.836897121,2.986064494,11.7492,2.7508,11.1972,0.1838,12.734,4.9934,FALSE,,1.709046355,3.922354062,0.713910663,TRUE,W,mens
4140,1,3,1,F,B,FALSE,FALSE,FALSE,TRUE,42.04458783,22.1152041,19.92938373,0.449860757,2.270058018,-1.820197261,0.433241403,FALSE,0.433241403,3.264850531,FALSE,3.264850531,4.375390972,13.2144,2.9832,11.439,1.0158,15.919,1.8362,FALSE,,0.741360217,4.835786082,0.908789881,TRUE,W,mens
424,1,5,1,B,V,FALSE,FALSE,FALSE,FALSE,26.93409958,25.51950582,1.41459376,0.447643559,1.448279147,-1.000635588,1.201267242,FALSE,1.201267242,5.146587065,FALSE,5.146587065,4.949140632,4.2528,0.1556,9.1758,0.3524,15.5596,3.3242,FALSE,,3.101561224,7.945851838,0.821947353,TRUE,W,mens
8938,1,6,2,B,F,FALSE,FALSE,TRUE,FALSE,34.3923629,37.86640639,-3.47404349,0.4475655,0.548345354,-0.100779854,0.232012257,FALSE,0.232012257,3.674094623,FALSE,3.674094623,4.861664855,15.4236,2.9164,15.3432,1.9446,12.7596,0.5816,TRUE,,1.48903046,3.407183876,0.376943152,FALSE,W,mens
7940,1,7,2,F,B,FALSE,FALSE,FALSE,TRUE,38.48393667,37.94358098,0.54035569,0.447468454,0.277755883,0.169712571,0.663245724,FALSE,0.663245724,2.63572957,FALSE,2.63572957,3.520820916,16.133,2.26,15.4636,1.1966,10.4588,0.1858,FALSE,,1.102540856,2.920230793,0.303500419,TRUE,W,mens
5069,1,16,2,F,B,FALSE,FALSE,FALSE,TRUE,40.5592281,27.89204821,12.66717989,0.446998722,0.366317249,0.080681473,1.084042765,FALSE,1.084042765,1.361984014,FALSE,1.361984014,2.219329232,12.4432,3.033,14.5164,2.241,13.1666,3.347,FALSE,,3.06950352,3.095611215,0.569872385,FALSE,W,mens
4817,1,6,2,F,F,TRUE,FALSE,TRUE,TRUE,40.95643604,24.37182776,16.58460828,0.446441065,1.30816317,-0.861722105,0.251933672,FALSE,0.251933672,3.175893026,FALSE,3.175893026,2.662414453,11.2644,3.3136,13.232,1.52,13.8802,2.4002,FALSE,,3.125794215,5.295424956,0.710090049,FALSE,W,mens
8463,1,3,1,F,V,FALSE,FALSE,FALSE,TRUE,23.52744241,25.39294931,-1.8655069,0.445870216,1.3308393,-0.884969084,1.624018028,FALSE,1.624018028,4.72912597,FALSE,4.72912597,3.949182827,7.4844,1.1178,10.5754,1.3402,13.2436,4.0124,FALSE,,2.052295058,5.142619381,0.644560382,TRUE,W,mens
5559,1,4,2,B,F,FALSE,FALSE,TRUE,FALSE,32.92123388,22.52119596,10.40003792,0.445630929,0.458076833,-0.012445904,0.18365475,FALSE,0.18365475,2.612731638,FALSE,2.612731638,1.159262731,13.067,2.162,12.4718,1.1672,6.744,0.7842,FALSE,,1.947174258,2.89628326,0.311028289,FALSE,W,mens
2700,1,3,1,F,B,FALSE,FALSE,FALSE,TRUE,39.88133665,19.79882336,20.08251329,0.445193201,1.941966008,-1.496772807,0.471317815,FALSE,0.471317815,4.080106427,FALSE,4.080106427,4.54177113,11.3908,4.1474,11.0248,0.3796,13.6266,2.8562,FALSE,,1.708500617,3.12880885,0.864039571,TRUE,W,mens
7545,1,9,2,F,F,TRUE,FALSE,TRUE,TRUE,40.15103342,30.72766108,9.42337234,0.444885536,0.704223235,-0.259337699,1.674263206,FALSE,1.674263206,3.440461176,FALSE,3.440461176,3.771682383,12.9574,2.3268,14.0094,1.2952,13.549,2.4946,TRUE,,2.371454085,4.809642261,0.549261566,TRUE,W,mens
163,1,3,1,F,F,TRUE,FALSE,TRUE,TRUE,32.34775701,28.58267917,3.76507784,0.444778304,1.238730981,-0.793952677,0.316597893,FALSE,0.316597893,4.386272468,FALSE,4.386272468,3.552372649,14.1012,1.671,11.265,0.468,12.2324,4.6932,FALSE,,2.745689097,1.708619954,0.477860857,TRUE,W,mens
6903,1,4,1,F,F,TRUE,FALSE,TRUE,TRUE,44.54985068,39.12410766,5.42574302,0.44473781,0.193048747,0.251689063,0.195674428,FALSE,0.195674428,0.168122034,FALSE,0.168122034,2.325083955,13.9932,2.9782,13.7604,0.6648,12.4624,3.1572,FALSE,,1.73403807,5.485063296,0.374069081,FALSE,W,mens
7642,1,4,1,F,F,TRUE,FALSE,TRUE,TRUE,39.15281324,31.50021782,7.65259542,0.444610733,0.794973382,-0.350362649,0.264417128,FALSE,0.264417128,2.401927282,FALSE,2.401927282,5.596541368,14.6884,1.8652,13.9666,3.6846,12.3352,1.6418,FALSE,,1.741387834,2.408319704,0.440877758,FALSE,W,mens
4656,1,4,2,F,F,TRUE,FALSE,TRUE,TRUE,41.30445237,22.16733955,19.13711282,0.444240779,2.210111445,-1.765870666,1.210294308,FALSE,1.210294308,4.306174044,FALSE,4.306174044,1.126000391,12.9924,4.728,12.1982,3.9298,12.3032,1.9026,FALSE,,1.363263079,2.476832606,0.696851681,FALSE,W,mens
5786,1,4,2,F,B,FALSE,FALSE,FALSE,TRUE,40.06783652,25.00672236,15.06111416,0.443882613,0.424029645,0.019852968,0.591367576,FALSE,0.591367576,0.987502566,FALSE,0.987502566,0.107062972,12.0868,2.0882,12.1826,2.0404,12.7792,2.1776,FALSE,,3.164214029,4.105601077,0.614852709,FALSE,W,mens
4691,1,8,1,B,F,FALSE,FALSE,TRUE,FALSE,35.53287168,31.42074183,4.11212985,0.4430488,1.040435162,-0.597386362,0.075244111,FALSE,0.075244111,3.578550471,FALSE,3.578550471,4.573439515,12.6926,1.8018,13.4114,2.7148,14.2746,0.784,TRUE,,2.190671132,3.483771125,0.549853389,FALSE,W,mens
988,1,4,1,B,B,TRUE,FALSE,FALSE,FALSE,32.76932574,34.7424158,-1.97309006,0.442348287,0.427670975,0.014677312,0.504947469,FALSE,0.504947469,2.461762659,FALSE,2.461762659,1.791157,13.972,3.1522,13.3002,1.4918,10.2416,2.8334,FALSE,,1.953461299,3.365830832,0.332364342,FALSE,W,mens
2932,1,9,2,F,F,TRUE,FALSE,TRUE,TRUE,34.09376992,15.10813878,18.98563114,0.442050706,0.926460569,-0.484409863,0.847508635,FALSE,0.847508635,3.255222194,FALSE,3.255222194,7.604835001,7.6318,2.31,15.221,1.8226,10.4384,1.7738,FALSE,,1.666020159,7.452415123,0.853144683,TRUE,W,mens
2727,1,3,1,F,B,FALSE,FALSE,FALSE,TRUE,38.99983471,18.1662791,20.83355561,0.441791393,1.531129462,-1.089338069,0.474767712,FALSE,0.474767712,2.580478761,FALSE,2.580478761,4.826813462,8.1352,3.6948,11.0404,0.1598,14.1346,5.7814,FALSE,,1.075003374,6.19644005,1.030718064,TRUE,W,mens
3971,1,10,2,V,F,FALSE,FALSE,TRUE,FALSE,31.11068251,18.69957733,12.41110518,0.440660145,0.510057529,-0.069397384,1.864109208,FALSE,1.864109208,7.511587323,FALSE,7.511587323,7.112666912,12.7994,2.7814,14.978,3.9894,6.0404,0.6538,TRUE,,1.206040713,2.186254316,0.345714287,FALSE,W,mens
3118,1,3,1,F,F,TRUE,FALSE,TRUE,TRUE,36.09785757,31.84374468,4.25411289,0.440323292,0.328617856,0.111705436,1.963689876,FALSE,1.963689876,2.293355029,FALSE,2.293355029,1.032713494,11.1582,1.7734,11.3172,0.753,12.667,4.259,FALSE,,3.103084815,5.60314957,0.457435564,TRUE,W,mens
575,1,3,1,F,F,TRUE,FALSE,TRUE,TRUE,40.14041349,18.61038585,21.53002764,0.440179247,2.744483568,-2.304304321,0.716793462,FALSE,0.716793462,2.722265436,FALSE,2.722265436,4.574901914,8.7362,4.4094,11.4698,0.741,12.5764,4.2474,FALSE,,0.256382418,6.199618555,1.003984357,TRUE,W,mens
1190,1,5,2,U,V,FALSE,FALSE,FALSE,FALSE,46.66068044,21.19129804,25.4693824,0.440060279,4.159885197,-3.719824918,0.994372731,FALSE,0.994372731,6.587345948,FALSE,6.587345948,0.143646371,8.0514,1.3804,7.9866,1.5086,14.8444,4.1272,FALSE,,0.177437981,3.215263531,1.284762792,TRUE,W,mens
3253,1,3,1,F,B,FALSE,FALSE,FALSE,TRUE,37.695559,22.97946942,14.71608958,0.439892293,0.909305179,-0.469412886,0.651483143,FALSE,0.651483143,3.241116204,FALSE,3.241116204,1.908549208,10.5432,1.298,11.1714,0.5042,13.5036,3.1454,FALSE,,3.699531926,6.572287714,0.71146319,TRUE,W,mens
5745,1,5,1,F,V,FALSE,FALSE,FALSE,TRUE,31.32749366,17.04689769,14.28059597,0.439636322,2.263970267,-1.824333945,2.038241423,FALSE,2.038241423,7.790160401,FALSE,7.790160401,2.154290463,3.26,0.468,5.1016,0.6498,13.8212,3.1968,TRUE,,3.725059112,9.650117663,1.28279148,TRUE,W,mens
100,1,9,2,F,F,TRUE,FALSE,TRUE,TRUE,38.24940024,32.4851668,5.76423344,0.439224518,0.426679859,0.012544659,0.103580876,FALSE,0.103580876,1.172085384,FALSE,1.172085384,2.111083371,12.1444,2.5058,12.8058,0.501,14.3964,3.3686,FALSE,,2.354671475,6.213629508,0.531936382,TRUE,W,mens
2473,1,3,1,F,V,FALSE,FALSE,FALSE,TRUE,11.76325767,17.96988652,-6.20662885,0.439164392,1.27119681,-0.832032418,1.459645428,FALSE,1.459645428,9.318649034,FALSE,9.318649034,6.274306633,4.7886,2.0658,10.145,1.2016,13.2652,3.7794,FALSE,,0.731288273,7.961847278,0.920560927,TRUE,W,mens
7794,1,4,2,F,B,FALSE,FALSE,FALSE,TRUE,37.90133111,26.38551861,11.5158125,0.438801509,0.641297886,-0.202496377,1.45087786,FALSE,1.45087786,2.575005285,FALSE,2.575005285,0.651752867,11.8126,3.1346,11.3398,3.5832,11.2702,3.1246,FALSE,,2.760640883,3.031989818,0.524515878,FALSE,W,mens
2149,1,3,1,F,F,TRUE,FALSE,TRUE,TRUE,39.18487733,26.9287106,12.25616673,0.438700656,0.743353883,-0.304653227,0.763674368,FALSE,0.763674368,3.742171978,FALSE,3.742171978,0.900948855,11.5986,0.5718,10.7696,0.9246,12.4648,4.4764,FALSE,,3.720504395,4.957654072,0.536657356,TRUE,W,mens
8680,1,5,2,U,V,FALSE,FALSE,FALSE,FALSE,20.61838629,38.94691008,-18.32852379,0.438608048,0.332311188,0.10629686,0.394744093,FALSE,0.394744093,0.009842476,FALSE,0.009842476,1.606227506,2.938,0.7784,4.5442,0.769,13.3516,0.709,TRUE,,3.881059915,9.398863414,0.383690929,TRUE,W,mens
731,1,5,1,B,B,TRUE,FALSE,FALSE,FALSE,18.7569207,25.51979861,-6.76287791,0.437954455,0.091727223,0.346227232,3.201848506,FALSE,3.201848506,6.802088958,FALSE,6.802088958,0.502987714,10.7448,2.7544,10.3088,2.5036,5.1228,3.297,FALSE,,2.079612824,3.869716402,0.326587873,TRUE,W,mens
9313,1,3,1,F,B,FALSE,FALSE,FALSE,TRUE,30.84764491,20.0119675,10.83567741,0.437053974,0.611079624,-0.17402565,0.692065009,FALSE,0.692065009,3.336796787,FALSE,3.336796787,3.74949962,7.9028,0.1144,11.2142,1.6444,13.2182,4.1902,FALSE,,2.048599703,7.477105875,0.811978337,TRUE,W,mens
7976,1,8,2,B,U,FALSE,TRUE,FALSE,FALSE,36.67720297,45.54636554,-8.86916257,0.436925969,0.496632303,-0.059706334,0.292519468,FALSE,0.292519468,1.81146752,FALSE,1.81146752,2.101113648,14.4708,2.7742,14.5392,0.6742,10.0174,2.6418,TRUE,,1.218978739,3.857115026,0.145734916,FALSE,W,mens
7851,1,3,1,F,F,TRUE,FALSE,TRUE,TRUE,44.05513521,15.02730144,29.02783377,0.435748692,2.872587053,-2.436838361,0.886636908,FALSE,0.886636908,2.76145004,FALSE,2.76145004,2.983420165,8.0634,0.6754,11.0256,0.3202,11.9162,2.599,FALSE,,2.52917183,6.089797407,1.096265292,TRUE,W,mens
6701,1,4,2,B,B,TRUE,FALSE,FALSE,FALSE,35.23570772,25.93545877,9.30024895,0.435747401,0.099525608,0.336221793,0.914019276,FALSE,0.914019276,1.880919646,FALSE,1.880919646,1.473188555,11.592,1.159,12.9336,0.5504,12.0858,2.2118,FALSE,,3.262233825,6.384487215,0.521617933,FALSE,W,mens
4412,1,7,2,F,F,TRUE,FALSE,TRUE,TRUE,35.66850569,26.36867932,9.29982637,0.435622178,0.334765799,0.100856379,0.621776185,FALSE,0.621776185,2.933716426,FALSE,2.933716426,3.275016122,11.719,2.1476,13.8088,0.374,12.6566,4.087,TRUE,,2.582387612,4.867382242,0.606687397,TRUE,W,mens
3580,1,3,1,F,B,FALSE,FALSE,FALSE,TRUE,39.15677902,24.15507173,15.00170729,0.435467518,0.765390797,-0.329923279,1.758539525,FALSE,1.758539525,2.05439409,FALSE,2.05439409,3.647033304,9.8704,4.576,10.7418,1.0346,13.305,4.3412,FALSE,,2.135716167,6.173660577,0.692078956,TRUE,W,mens
7475,1,3,1,F,B,FALSE,FALSE,FALSE,TRUE,34.82363695,15.53836276,19.28527419,0.43532981,1.185641799,-0.750311989,1.693209426,FALSE,1.693209426,3.546388176,FALSE,3.546388176,5.755992884,5.82,1.1742,11.0128,1.309,13.4888,2.1866,FALSE,,2.460433595,8.405756429,1.15903418,TRUE,W,mens
3689,1,3,1,F,B,FALSE,FALSE,FALSE,TRUE,40.56791707,17.77703473,22.79088234,0.43532947,2.306995266,-1.871665796,0.910589495,FALSE,0.910589495,4.002900245,FALSE,4.002900245,1.296664675,10.577,1.1844,10.3948,0.0994,11.7044,4.6896,TRUE,,2.904920124,3.885929703,0.833156034,TRUE,W,mens
623,1,3,1,F,B,FALSE,FALSE,FALSE,TRUE,38.27694671,16.89059757,21.38634914,0.434122447,1.461282716,-1.027160269,0.914709217,FALSE,0.914709217,1.480750864,FALSE,1.480750864,4.696492487,6.9894,3.3658,11.2052,1.296,13.9158,4.1212,FALSE,,3.254501288,8.035783063,1.128082237,TRUE,W,mens
6133,1,3,1,B,V,FALSE,FALSE,FALSE,FALSE,26.45072921,18.25845867,8.19227054,0.433937847,2.055510517,-1.62157267,0.01374407,FALSE,0.01374407,2.275531406,FALSE,2.275531406,5.740906078,5.3916,2.0484,10.5002,0.5708,13.4758,2.7876,FALSE,,1.405651066,7.042874883,0.978756441,TRUE,W,mens
449,1,3,1,F,F,TRUE,FALSE,TRUE,TRUE,34.26763035,17.51568115,16.7519492,0.433585338,1.009855959,-0.576270621,0.537007722,FALSE,0.537007722,6.150520901,FALSE,6.150520901,6.39653045,8.1928,6.1496,11.0066,0.4052,11.826,4.3398,FALSE,,0.016026642,8.898639063,0.994832411,TRUE,W,mens
